-6.87	-39.87	ASSARE	CE
-6.94	-38.96	AURORA	CE
-6.73	-38.71	BAIXIO	CE
-5.31	-38.92	BANABUIU	CE
-7.30	-39.30	BARBALHA	CE
-4.28	-38.64	BARREIRA	CE
-7.17	-38.78	BARRO	CE
-3.01	-41.13	BARROQUINHA	CE
-4.32	-38.88	BATURITE	CE
-4.18	-38.13	BEBERIBE	CE
-3.05	-40.16	BELACRUZ	CE
-5.12	-39.73	BOAVIAGEM	CE
-7.49	-38.98	BREJOSANTO	CE
-2.90	-40.84	CAMOCIM	CE
-7.07	-40.37	CAMPOSSALES	CE
-4.35	-39.31	CANINDE	CE
-4.47	-38.90	CAPISTRANO	CE
-4.23	-39.19	CARIDADE	CE
-3.95	-40.47	CARIRE	CE
-7.04	-39.28	CARIRIACU	CE
-6.53	-39.49	CARIUS	CE
-4.16	-40.94	CARNAUBAL	CE
-4.13	-38.23	CASCAVEL	CE
-6.13	-39.87	CATARINA	CE
-4.64	-40.20	CATUNDA	CE
-3.73	-38.65	CAUCAIA	CE
-6.60	-39.06	CEDRO	CE
-3.03	-41.24	CHAVAL	CE
-4.84	-39.14	CHORO	CE
-4.30	-38.49	CHOROZINHO	CE
-3.53	-40.65	COREAU	CE
-5.17	-40.67	CRATEUS	CE
-7.23	-39.40	CRATO	CE
-4.40	-40.91	CROATA	CE
-2.91	-40.17	CRUZ	CE
-5.91	-39.26	DEPUTADOIRAPUANPINHEIRO	CE
-6.03	-38.34	ERERE	CE
-3.89	-38.45	EUSEBIO	CE
-6.93	-39.56	FARIASBRITO	CE
-3.79	-40.26	FORQUILHA	CE
-3.71	-38.54	FORTALEZA	CE
-4.45	-37.79	FORTIM	CE
-3.76	-40.81	FRECHEIRINHA	CE
-4.05	-39.45	GENERALSAMPAIO	CE
-4.04	-40.75	GRACA	CE
-3.12	-40.82	GRANJA	CE
-6.88	-39.21	GRANJEIRO	CE
-3.91	-40.38	GROAIRAS	CE
-4.04	-38.63	GUAIUBA	CE
-4.16	-40.74	GUARACIABADONORTE	CE
-4.26	-38.93	GUARAMIRANGA	CE
-4.40	-40.43	HIDROLANDIA	CE
-4.09	-38.49	HORIZONTE	CE
-4.80	-38.75	IBARETAMA	CE
-3.92	-40.88	IBIAPINA	CE
-4.97	-38.63	IBICUITINGA	CE
-4.71	-37.35	ICAPUI	CE
-6.40	-38.86	ICO	CE
-6.35	-39.29	IGUATU	CE
-5.39	-40.30	INDEPENDENCIA	CE
-4.90	-40.75	IPAPORANGA	CE
-6.79	-38.71	IPAUMIRIM	CE
-4.32	-40.71	IPU	CE
-4.54	-40.71	IPUEIRAS	CE
-5.81	-38.30	IRACEMA	CE
-3.74	-39.78	IRAUCUBA	CE
-4.67	-37.82	ITAICABA	CE
-3.96	-38.52	ITAITINGA	CE
-3.68	-39.58	ITAPAGE	CE
-3.36	-39.83	ITAPIPOCA	CE
-4.56	-38.92	ITAPIUNA	CE
-2.92	-39.91	ITAREMA	CE
-4.52	-39.62	ITATIRA	CE
-5.61	-38.76	JAGUARETAMA	CE
-5.65	-38.62	JAGUARIBARA	CE
-5.89	-38.62	JAGUARIBE	CE
-4.83	-37.78	JAGUARUANA	CE
-7.58	-39.29	JARDIM	CE
-7.68	-39.01	JATI	CE
-2.79	-40.51	JIJOCADEJERICOACOARA	CE
-7.21	-39.31	JUAZEIRODONORTE	CE
-6.52	-39.52	JUCAS	CE
-6.75	-38.97	LAVRASDAMANGABEIRA	CE
-5.14	-38.09	LIMOEIRODONORTE	CE
-4.85	-39.57	MADALENA	CE
-3.87	-38.62	MARACANAU	CE
-3.89	-38.68	MARANGUAPE	CE
-3.12	-40.14	MARCO	CE
-3.22	-40.69	MARTINOPOLE	CE
-3.52	-40.34	MASSAPE	CE
-7.38	-38.77	MAURITI	CE
-3.54	-40.45	MERUOCA	CE
-7.31	-38.94	MILAGRES	CE
-5.67	-39.19	MILHA	CE
-3.56	-39.97	MIRAIMA	CE
-7.25	-39.14	MISSAOVELHA	CE
-5.74	-39.62	MOMBACA	CE
-4.78	-40.06	MONSENHORTABOSA	CE
-5.10	-38.37	MORADANOVA	CE
-3.46	-40.68	MORAUJO	CE
-3.22	-40.12	MORRINHOS	CE
-3.90	-40.74	MUCAMBO	CE
-4.30	-38.99	MULUNGU	CE
-7.09	-39.68	NOVAOLINDA	CE
-4.70	-40.56	NOVARUSSAS	CE
-5.53	-40.77	NOVOORIENTE	CE
-4.49	-38.59	OCARA	CE
-6.24	-38.91	OROS	CE
-4.17	-38.46	PACAJUS	CE
-3.98	-38.62	PACATUBA	CE
-4.22	-38.92	PACOTI	CE
-3.98	-40.69	PACUJA	CE
-4.74	-37.95	PALHANO	CE
-4.15	-38.84	PALMACIA	CE
-3.41	-39.03	PARACURU	CE
-3.43	-39.14	PARAIPABA	CE
-6.21	-40.69	PARAMBU	CE
-4.09	-39.23	PARAMOTI	CE
-5.45	-39.71	PEDRABRANCA	CE
-7.82	-39.07	PENAFORTE	CE
-3.79	-39.27	PENTECOSTE	CE
-6.04	-38.46	PEREIRO	CE
-4.02	-38.30	PINDORETAMA	CE
-5.80	-39.41	PIQUETCARNEIRO	CE
-4.24	-40.64	PIRESFERREIRA	CE
-4.74	-40.92	PORANGA	CE
-7.53	-39.11	PORTEIRAS	CE
-7.09	-40.02	POTENGI	CE
-5.66	-38.25	POTIRETAMA	CE
-5.84	-40.70	QUITERIANOPOLIS	CE
-4.97	-39.01	QUIXADA	CE
-6.25	-39.20	QUIXELO	CE
-5.19	-39.29	QUIXERAMOBIM	CE
-5.07	-37.98	QUIXERE	CE
-4.22	-38.73	REDENCAO	CE
-4.14	-40.58	RERIUTABA	CE
-4.94	-37.97	RUSSAS	CE
-6.54	-39.90	SABOEIRO	CE
-7.28	-40.45	SALITRE	CE
-4.33	-40.15	SANTAQUITERIA	CE
-3.46	-40.21	SANTANADOACARAU	CE
-7.18	-39.73	SANTANADOCARIRI	CE
-4.04	-40.86	SAOBENEDITO	CE
-3.60	-38.96	SAOGONCALODOAMARANTE	CE
-5.27	-38.27	SAOJOAODOJAGUARIBE	CE
-3.67	-39.24	SAOLUISDOCURU	CE
-5.58	-39.37	SENADORPOMPEU	CE
-3.35	-40.46	SENADORSA	CE
-3.68	-40.35	SOBRAL	CE
-5.73	-39.00	SOLONOPOLE	CE
-5.24	-38.13	TABULEIRODONORTE	CE
-4.83	-40.32	TAMBORIL	CE
-6.68	-39.76	TARRAFAS	CE
-6.00	-40.29	TAUA	CE
-3.98	-39.58	TEJUCUOCA	CE
-3.73	-40.99	TIANGUA	CE
-3.27	-39.26	TRAIRI	CE
-3.58	-39.43	TURURU	CE
-3.85	-40.92	UBAJARA	CE
-6.64	-38.70	UMARI	CE
-3.67	-39.35	UMIRIM	CE
-3.62	-39.50	URUBURETAMA	CE
-3.31	-40.55	URUOCA	CE
-4.19	-40.47	VARJOTA	CE
-6.78	-39.29	VARZEAALEGRE	CE
-3.56	-41.09	VICOSADOCEARA	CE
-15.78	-47.93	BRASILIA	DF
-20.07	-41.12	AFONSOCLAUDIO	ES
-18.54	-40.97	AGUADOCEDONORTE	ES
-18.98	-40.74	AGUIABRANCA	ES
-20.76	-41.53	ALEGRE	ES
-20.63	-40.75	ALFREDOCHAVES	ES
-19.05	-41.01	ALTORIONOVO	ES
-20.79	-40.65	ANCHIETA	ES
-21.15	-41.56	APIACA	ES
-19.82	-40.27	ARACRUZ	ES
-20.91	-41.19	ATILIOVIVACQUA	ES
-19.51	-41.01	BAIXOGUANDU	ES
-18.75	-40.89	BARRADESAOFRANCISCO	ES
-18.54	-40.29	BOAESPERANCA	ES
-21.11	-41.67	BOMJESUSDONORTE	ES
-20.14	-41.29	BREJETUBA	ES
-20.84	-41.11	CACHOEIRODEITAPEMIRIM	ES
-20.26	-40.42	CARIACICA	ES
-20.60	-41.18	CASTELO	ES
-19.53	-40.63	COLATINA	ES
-18.59	-39.73	CONCEICAODABARRA	ES
-20.36	-41.24	CONCEICAODOCASTELO	ES
-20.62	-41.68	DIVINODESAOLOURENCO	ES
-20.36	-40.65	DOMINGOSMARTINS	ES
-20.68	-41.84	DORESDORIOPRETO	ES
-18.37	-40.83	ECOPORANGA	ES
-19.93	-40.40	FUNDAO	ES
-20.77	-41.67	GUACUI	ES
-20.65	-40.51	GUARAPARI	ES
-20.23	-41.51	IBATIBA	ES
-19.83	-40.37	IBIRACU	ES
-20.54	-41.66	IBITIRAMA	ES
-20.79	-40.81	ICONHA	ES
-20.34	-41.64	IRUPI	ES
-19.80	-40.85	ITAGUACU	ES
-21.01	-40.83	ITAPEMIRIM	ES
-19.87	-40.87	ITARANA	ES
-20.34	-41.53	IUNA	ES
-18.90	-40.07	JAGUARE	ES
-20.78	-41.39	JERONIMOMONTEIRO	ES
-19.75	-40.38	JOAONEIVA	ES
-19.89	-41.05	LARANJADATERRA	ES
-19.39	-40.07	LINHARES	ES
-18.86	-41.12	MANTENOPOLIS	ES
-21.04	-40.82	MARATAIZES	ES
-20.41	-40.68	MARECHALFLORIANO	ES
-19.41	-40.54	MARILANDIA	ES
-21.06	-41.36	MIMOSODOSUL	ES
-18.12	-40.36	MONTANHA	ES
-18.09	-40.51	MUCURICI	ES
-20.46	-41.41	MUNIZFREIRE	ES
-20.95	-41.34	MUQUI	ES
-18.71	-40.40	NOVAVENECIA	ES
-19.22	-40.85	PANCAS	ES
-18.03	-40.15	PEDROCANARIO	ES
-18.38	-40.12	PINHEIROS	ES
-20.83	-40.72	PIUMA	ES
-18.12	-40.54	PONTOBELO	ES
-21.09	-41.04	PRESIDENTEKENNEDY	ES
-19.26	-40.33	RIOBANANAL	ES
-20.86	-40.93	RIONOVODOSUL	ES
-20.10	-40.53	SANTALEOPOLDINA	ES
-20.04	-40.74	SANTAMARIADEJETIBA	ES
-19.93	-40.60	SANTATERESA	ES
-19.14	-40.62	SAODOMINGOSDONORTE	ES
-19.01	-40.53	SAOGABRIELDAPALHA	ES
-21.02	-41.65	SAOJOSEDOCALCADO	ES
-18.71	-39.85	SAOMATEUS	ES
-19.73	-40.65	SAOROQUEDOCANAA	ES
-20.12	-40.30	SERRA	ES
-19.19	-40.09	SOORETAMA	ES
-20.67	-41.00	VARGEMALTA	ES
-20.34	-41.13	VENDANOVADOIMIGRANTE	ES
-20.39	-40.49	VIANA	ES
-18.61	-40.61	VILAPAVAO	ES
-18.99	-40.38	VILAVALERIO	ES
-20.33	-40.29	VILAVELHA	ES
-20.31	-40.33	VITORIA	ES
-16.75	-49.43	ABADIADEGOIAS	GO
-16.20	-48.70	ABADIANIA	GO
-17.39	-50.37	ACREUNA	GO
-16.41	-50.16	ADELANDIA	GO
-14.98	-47.78	AGUAFRIADEGOIAS	GO
-18.07	-48.76	AGUALIMPA	GO
-15.76	-48.28	AGUASLINDASDEGOIAS	GO
-16.08	-48.50	ALEXANIA	GO
-17.72	-49.48	ALOANDIA	GO
-14.19	-49.33	ALTOHORIZONTE	GO
-14.13	-47.51	ALTOPARAISODEGOIAS	GO
-14.48	-46.49	ALVORADADONORTE	GO
-13.92	-49.29	AMARALINA	GO
-16.25	-49.98	AMERICANODOBRASIL	GO
-16.61	-51.09	AMORINOPOLIS	GO
-16.32	-48.95	ANAPOLIS	GO
-18.33	-48.21	ANHANGUERA	GO
-16.46	-49.96	ANICUNS	GO
-16.82	-49.24	APARECIDADEGOIANIA	GO
-18.29	-51.14	APARECIDADORIODOCE	GO
-18.96	-51.92	APORE	GO
-16.35	-49.68	ARACU	GO
-15.89	-52.25	ARAGARCAS	GO
-16.91	-49.45	ARAGOIANIA	GO
-15.09	-50.63	ARAGUAPAZ	GO
-16.38	-51.56	ARENOPOLIS	GO
-14.92	-51.08	ARUANA	GO
-16.68	-50.46	AURILANDIA	GO
-16.46	-49.75	AVELINOPOLIS	GO
-16.19	-52.54	BALIZA	GO
-14.97	-48.91	BARROALTO	GO
-16.97	-48.95	BELAVISTADEGOIAS	GO
-16.21	-52.17	BOMJARDIMDEGOIAS	GO
-18.21	-49.74	BOMJESUSDEGOIAS	GO
-16.61	-48.96	BONFINOPOLIS	GO
-13.63	-49.81	BONOPOLIS	GO
-16.43	-49.38	BRAZABRANTES	GO
-15.24	-51.16	BRITANIA	GO
-18.14	-49.04	BURITIALEGRE	GO
-16.18	-50.43	BURITIDEGOIAS	GO
-14.47	-46.40	BURITINOPOLIS	GO
-15.80	-46.92	CABECEIRAS	GO
-18.76	-50.94	CACHOEIRAALTA	GO
-16.66	-50.64	CACHOEIRADEGOIAS	GO
-18.49	-49.47	CACHOEIRADOURADA	GO
-18.55	-51.13	CACU	GO
-16.95	-51.81	CAIAPONIA	GO
-17.74	-48.62	CALDASNOVAS	GO
-16.71	-49.00	CALDAZINHA	GO
-16.76	-49.69	CAMPESTREDEGOIAS	GO
-13.79	-48.57	CAMPINACU	GO
-14.31	-49.15	CAMPINORTE	GO
-17.63	-47.78	CAMPOALEGREDEGOIAS	GO
-13.03	-46.77	CAMPOSBELOS	GO
-14.25	-49.65	CAMPOSVERDES	GO
-15.35	-49.70	CARMODORIOVERDE	GO
-18.09	-50.20	CASTELANDIA	GO
-18.17	-47.94	CATALAO	GO
-16.44	-49.49	CATURAI	GO
-13.79	-47.45	CAVALCANTE	GO
-15.30	-49.59	CERES	GO
-16.97	-49.77	CEZARINA	GO
-18.40	-52.54	CHAPADAODOCEU	GO
-16.07	-47.92	CIDADEOCIDENTAL	GO
-15.79	-48.77	COCALZINHODEGOIAS	GO
-14.15	-48.07	COLINASDOSUL	GO
-16.29	-50.54	CORREGODOOURO	GO
-15.92	-48.80	CORUMBADEGOIAS	GO
-18.14	-48.56	CORUMBAIBA	GO
-16.76	-47.61	CRISTALINA	GO
-17.19	-48.70	CRISTIANOPOLIS	GO
-14.54	-49.96	CRIXAS	GO
-17.28	-49.38	CROMINIA	GO
-18.26	-48.15	CUMARI	GO
-14.56	-46.17	DAMIANOPOLIS	GO
-16.25	-49.37	DAMOLANDIA	GO
-18.15	-47.56	DAVINOPOLIS	GO
-16.23	-51.25	DIORAMA	GO
-13.29	-46.39	DIVINOPOLISDEGOIAS	GO
-16.72	-52.31	DOVERLANDIA	GO
-17.42	-49.66	EDEALINA	GO
-17.33	-49.93	EDEIA	GO
-13.86	-49.07	ESTRELADONORTE	GO
-15.44	-50.36	FAINA	GO
-16.18	-50.78	FAZENDANOVA	GO
-16.58	-50.30	FIRMINOPOLIS	GO
-14.44	-47.05	FLORESDEGOIAS	GO
-15.53	-47.33	FORMOSA	GO
-13.65	-48.88	FORMOSO	GO
-16.51	-49.02	GOIANAPOLIS	GO
-18.13	-48.08	GOIANDIRA	GO
-15.31	-49.11	GOIANESIA	GO
-16.67	-49.25	GOIANIA	GO
-16.49	-49.42	GOIANIRA	GO
-15.93	-50.14	GOIAS	GO
-18.01	-49.35	GOIATUBA	GO
-18.64	-50.06	GOUVELANDIA	GO
-16.83	-49.53	GUAPO	GO
-15.61	-50.02	GUARAITA	GO
-13.93	-46.48	GUARANIDEGOIAS	GO
-14.73	-49.70	GUARINOS	GO
-15.71	-49.82	HEITORAI	GO
-16.96	-49.22	HIDROLANDIA	GO
-14.72	-49.46	HIDROLINA	GO
-14.09	-46.63	IACIARA	GO
-18.48	-49.98	INACIOLANDIA	GO
-17.14	-49.98	INDIARA	GO
-16.35	-49.49	INHUMAS	GO
-17.72	-48.16	IPAMERI	GO
-16.44	-51.11	IPORA	GO
-16.31	-50.90	ISRAELANDIA	GO
-16.02	-49.81	ITABERAI	GO
-15.91	-49.60	ITAGUARI	GO
-15.75	-49.63	ITAGUARU	GO
-19.06	-51.54	ITAJA	GO
-14.95	-49.54	ITAPACI	GO
-15.82	-50.61	ITAPIRAPUA	GO
-15.56	-49.94	ITAPURANGA	GO
-18.76	-51.34	ITARUMA	GO
-16.20	-49.60	ITAUCU	GO
-18.42	-49.21	ITUMBIARA	GO
-16.60	-50.79	IVOLANDIA	GO
-17.04	-50.14	JANDAIA	GO
-15.75	-49.33	JARAGUA	GO
-17.88	-51.71	JATAI	GO
-16.17	-50.95	JAUPACI	GO
-15.95	-49.37	JESUPOLIS	GO
-17.80	-49.61	JOVIANIA	GO
-15.86	-50.86	JUSSARA	GO
-16.61	-48.74	LEOPOLDODEBULHOES	GO
-16.25	-47.95	LUZIANIA	GO
-17.29	-49.49	MAIRIPOTABA	GO
-14.48	-46.11	MAMBAI	GO
-14.01	-49.17	MARAROSA	GO
-17.98	-48.64	MARZAGAO	GO
-15.44	-50.74	MATRINCHA	GO
-17.97	-50.33	MAURILANDIA	GO
-15.05	-48.16	MIMOSODEGOIAS	GO
-13.53	-48.22	MINACU	GO
-17.56	-52.55	MINEIROS	GO
-16.54	-50.73	MOIPORA	GO
-13.25	-46.90	MONTEALEGREDEGOIAS	GO
-16.00	-51.39	MONTESCLAROSDEGOIAS	GO
-17.44	-51.17	MONTIVIDIU	GO
-13.11	-48.60	MONTIVIDIUDONORTE	GO
-17.73	-49.10	MORRINHOS	GO
-15.32	-50.05	MORROAGUDODEGOIAS	GO
-16.12	-50.21	MOSSAMEDES	GO
-14.74	-50.57	MOZARLANDIA	GO
-13.77	-50.28	MUNDONOVO	GO
-13.73	-49.27	MUTUNOPOLIS	GO
-16.58	-49.88	NAZARIO	GO
-16.40	-49.21	NEROPOLIS	GO
-14.47	-48.46	NIQUELANDIA	GO
-15.02	-49.89	NOVAAMERICA	GO
-18.05	-48.25	NOVAAURORA	GO
-14.09	-50.32	NOVACRIXAS	GO
-15.14	-49.57	NOVAGLORIA	GO
-14.28	-49.38	NOVAIGUACUDEGOIAS	GO
-13.74	-46.88	NOVAROMA	GO
-16.37	-49.32	NOVAVENEZA	GO
-16.03	-50.71	NOVOBRASIL	GO
-16.05	-48.03	NOVOGAMA	GO
-13.24	-49.50	NOVOPLANALTO	GO
-17.03	-48.29	ORIZONA	GO
-16.22	-49.19	OUROVERDEDEGOIAS	GO
-18.23	-47.83	OUVIDOR	GO
-15.16	-48.28	PADREBERNARDO	GO
-16.73	-51.53	PALESTINADEGOIAS	GO
-16.80	-49.92	PALMEIRASDEGOIAS	GO
-17.32	-48.42	PALMELO	GO
-16.79	-50.16	PALMINOPOLIS	GO
-18.17	-49.35	PANAMA	GO
-18.91	-50.65	PARANAIGUARA	GO
-16.94	-50.44	PARAUNA	GO
-17.52	-52.06	PEROLANDIA	GO
-16.09	-49.33	PETROLINADEGOIAS	GO
-14.76	-49.57	PILARDEGOIAS	GO
-17.30	-49.01	PIRACANJUBA	GO
-16.42	-51.82	PIRANHAS	GO
-15.85	-48.95	PIRENOPOLIS	GO
-17.30	-48.28	PIRESDORIO	GO
-15.45	-47.61	PLANALTINA	GO
-17.52	-49.44	PONTALINA	GO
-13.44	-49.14	PORANGATU	GO
-17.81	-50.16	PORTEIRAO	GO
-17.35	-52.67	PORTELANDIA	GO
-14.09	-46.36	POSSE	GO
-17.25	-49.24	PROFESSORJAMIL	GO
-18.44	-50.45	QUIRINOPOLIS	GO
-15.31	-49.58	RIALMA	GO
-15.44	-49.51	RIANAPOLIS	GO
-17.77	-48.77	RIOQUENTE	GO
-17.79	-50.92	RIOVERDE	GO
-15.16	-49.80	RUBIATABA	GO
-16.19	-50.31	SANCLERLANDIA	GO
-16.57	-49.69	SANTABARBARADEGOIAS	GO
-17.31	-48.48	SANTACRUZDEGOIAS	GO
-15.76	-51.10	SANTAFEDEGOIAS	GO
-17.81	-50.59	SANTAHELENADEGOIAS	GO
-15.29	-49.42	SANTAISABEL	GO
-17.32	-53.20	SANTARITADOARAGUAIA	GO
-15.13	-49.12	SANTARITADONOVODESTINO	GO
-16.08	-49.49	SANTAROSADEGOIAS	GO
-13.71	-49.01	SANTATEREZADEGOIAS	GO
-14.43	-49.70	SANTATEREZINHADEGOIAS	GO
-17.56	-50.63	SANTOANTONIODABARRA	GO
-16.48	-49.31	SANTOANTONIODEGOIAS	GO
-15.94	-48.25	SANTOANTONIODODESCOBERTO	GO
-13.39	-46.31	SAODOMINGOS	GO
-15.93	-49.26	SAOFRANCISCODEGOIAS	GO
-16.81	-50.41	SAOJOAODAPARAUNA	GO
-14.70	-47.52	SAOJOAOD'ALIANCA	GO
-16.52	-50.37	SAOLUISDEMONTESBELOS	GO
-14.86	-49.32	SAOLUIZDONORTE	GO
-13.27	-50.16	SAOMIGUELDOARAGUAIA	GO
-17.05	-48.66	SAOMIGUELDOPASSAQUATRO	GO
-15.35	-49.81	SAOPATRICIO	GO
-18.99	-50.54	SAOSIMAO	GO
-16.70	-49.09	SENADORCANEDO	GO
-18.30	-51.96	SERRANOPOLIS	GO
-16.65	-48.60	SILVANIA	GO
-14.47	-46.48	SIMOLANDIA	GO
-14.80	-46.25	SITIOD'ABADIA	GO
-16.05	-49.60	TAQUARALDEGOIAS	GO
-13.77	-47.26	TERESINADEGOIAS	GO
-16.39	-49.08	TEREZOPOLISDEGOIAS	GO
-18.35	-47.78	TRESRANCHOS	GO
-16.64	-49.48	TRINDADE	GO
-13.50	-48.74	TROMBAS	GO
-16.61	-50.13	TURVANIA	GO
-17.85	-50.30	TURVELANDIA	GO
-14.28	-49.92	UIRAPURU	GO
-14.52	-49.14	URUACU	GO
-15.49	-49.68	URUANA	GO
-17.46	-48.20	URUTAI	GO
-16.06	-47.97	VALPARAISODEGOIAS	GO
-17.04	-49.63	VARJAO	GO
-16.74	-48.51	VIANOPOLIS	GO
-17.73	-49.80	VICENTINOPOLIS	GO
-15.03	-47.05	VILABOA	GO
-15.45	-48.88	VILAPROPICIO	GO
-4.94	-47.50	ACAILANDIA	MA
-4.13	-43.32	AFONSOCUNHA	MA
-2.84	-42.11	AGUADOCEDOMARANHAO	MA
-2.40	-44.41	ALCANTARA	MA
-4.62	-43.47	ALDEIASALTAS	MA
-4.16	-45.47	ALTAMIRADOMARANHAO	MA
-4.21	-44.44	ALTOALEGREDOMARANHAO	MA
-3.69	-45.90	ALTOALEGREDOPINDARE	MA
-9.11	-45.93	ALTOPARNAIBA	MA
-1.56	-45.93	AMAPADOMARANHAO	MA
-5.56	-46.74	AMARANTEDOMARANHAO	MA
-3.26	-44.62	ANAJATUBA	MA
-3.67	-43.11	ANAPURUS	MA
-1.46	-45.10	APICUM-ACU	MA
-2.95	-45.66	ARAGUANA	MA
-2.89	-41.90	ARAIOSES	MA
-4.73	-45.90	ARAME	MA
-3.45	-44.78	ARARI	MA
-2.83	-44.05	AXIXA	MA
-4.22	-44.78	BACABAL	MA
-2.97	-44.31	BACABEIRA	MA
-1.70	-45.13	BACURI	MA
-2.70	-44.73	BACURITUBA	MA
-7.53	-46.03	BALSAS	MA
-6.75	-43.02	BARAODEGRAJAU	MA
-5.50	-45.24	BARRADOCORDA	MA
-2.74	-42.82	BARREIRINHAS	MA
-3.73	-45.31	BELAVISTADOMARANHAO	MA
-3.15	-43.51	BELAGUA	MA
-7.22	-44.55	BENEDITOLEITE	MA
-2.44	-44.78	BEQUIMAO	MA
-4.58	-44.76	BERNARDODOMEARIM	MA
-1.78	-46.30	BOAVISTADOGURUPI	MA
-3.56	-45.99	BOMJARDIM	MA
-4.42	-46.76	BOMJESUSDASSELVAS	MA
-4.22	-45.03	BOMLUGAR	MA
-3.68	-42.75	BREJO	MA
-4.08	-45.49	BREJODEAREIA	MA
-3.94	-42.92	BURITI	MA
-5.83	-43.83	BURITIBRAVO	MA
-4.34	-46.40	BURITICUPU	MA
-5.59	-47.01	BURITIRANA	MA
-2.92	-44.05	CACHOEIRAGRANDE	MA
-2.88	-44.67	CAJAPIO	MA
-3.32	-45.01	CAJARI	MA
-6.17	-47.36	CAMPESTREDOMARANHAO	MA
-1.44	-45.71	CANDIDOMENDES	MA
-3.63	-44.37	CANTANHEDE	MA
-4.72	-44.32	CAPINZALDONORTE	MA
-7.33	-47.46	CAROLINA	MA
-1.19	-46.02	CARUTAPERA	MA
-4.85	-43.35	CAXIAS	MA
-2.00	-44.53	CEDRAL	MA
-2.19	-44.82	CENTRALDOMARANHAO	MA
-2.36	-46.00	CENTRODOGUILHERME	MA
-2.10	-46.12	CENTRONOVODOMARANHAO	MA
-3.74	-43.36	CHAPADINHA	MA
-5.17	-47.78	CIDELANDIA	MA
-4.45	-43.88	CODO	MA
-4.25	-43.01	COELHONETO	MA
-6.02	-44.24	COLINAS	MA
-3.83	-44.89	CONCEICAODOLAGO-ACU	MA
-4.13	-44.12	COROATA	MA
-1.82	-44.86	CURURUPU	MA
-5.55	-47.42	DAVINOPOLIS	MA
-5.03	-44.43	DOMPEDRO	MA
-4.15	-42.94	DUQUEBACELAR	MA
-4.88	-44.68	ESPERANTINOPOLIS	MA
-6.56	-47.45	ESTREITO	MA
-6.96	-46.68	FEIRANOVADOMARANHAO	MA
-6.15	-44.89	FERNANDOFALCAO	MA
-6.43	-46.19	FORMOSADASERRANEGRA	MA
-6.96	-46.17	FORTALEZADOSNOGUEIRAS	MA
-5.73	-44.15	FORTUNA	MA
-1.40	-45.78	GODOFREDOVIANA	MA
-5.15	-44.29	GONCALVESDIAS	MA
-5.02	-44.27	GOVERNADORARCHER	MA
-5.74	-47.36	GOVERNADOREDISONLOBAO	MA
-5.32	-44.24	GOVERNADOREUGENIOBARROS	MA
-5.46	-44.07	GOVERNADORLUIZROCHA	MA
-3.42	-45.67	GOVERNADORNEWTONBELLO	MA
-2.12	-45.88	GOVERNADORNUNESFREIRE	MA
-5.41	-44.33	GRACAARANHA	MA
-5.81	-46.13	GRAJAU	MA
-2.13	-44.60	GUIMARAES	MA
-2.59	-43.46	HUMBERTODECAMPOS	MA
-2.77	-44.06	ICATU	MA
-3.66	-45.22	IGARAPEDOMEIO	MA
-4.58	-44.85	IGARAPEGRANDE	MA
-5.52	-47.47	IMPERATRIZ	MA
-5.14	-45.79	ITAIPAVADOGRAJAU	MA
-3.39	-44.35	ITAPECURUMIRIM	MA
-4.45	-47.52	ITINGADOMARANHAO	MA
-5.81	-44.22	JATOBA	MA
-5.37	-45.63	JENIPAPODOSVIEIRAS	MA
-5.44	-47.40	JOAOLISBOA	MA
-4.96	-44.70	JOSELANDIA	MA
-1.84	-46.09	JUNCODOMARANHAO	MA
-4.28	-45.24	LAGODAPEDRA	MA
-4.44	-44.93	LAGODOJUNCO	MA
-4.49	-44.89	LAGODOSRODRIGUES	MA
-3.95	-44.82	LAGOVERDE	MA
-6.04	-43.52	LAGOADOMATO	MA
-4.81	-45.33	LAGOAGRANDEDOMARANHAO	MA
-6.18	-47.03	LAJEADONOVO	MA
-4.52	-44.46	LIMACAMPOS	MA
-7.08	-45.14	LORETO	MA
-1.26	-45.87	LUISDOMINGUES	MA
-3.39	-42.20	MAGALHAESDEALMEIDA	MA
-2.04	-45.95	MARACACUME	MA
-4.59	-45.57	MARAJADOSENA	MA
-2.31	-45.84	MARANHAOZINHO	MA
-3.62	-43.11	MATAROMA	MA
-3.10	-45.03	MATINHA	MA
-5.51	-43.19	MATOES	MA
-3.63	-44.55	MATOESDONORTE	MA
-3.58	-42.60	MILAGRESDOMARANHAO	MA
-6.37	-44.36	MIRADOR	MA
-3.56	-44.58	MIRANDADONORTE	MA
-2.06	-44.78	MIRINZAL	MA
-3.49	-45.25	MONCAO	MA
-5.83	-47.06	MONTESALTOS	MA
-2.86	-44.03	MORROS	MA
-3.46	-43.90	NINARODRIGUES	MA
-7.11	-46.25	NOVACOLINAS	MA
-6.73	-44.04	NOVAIORQUE	MA
-2.84	-45.69	NOVAOLINDADOMARANHAO	MA
-3.94	-45.11	OLHOD'AGUADASCUNHAS	MA
-2.99	-44.99	OLINDANOVADOMARANHAO	MA
-2.53	-44.10	PACODOLUMIAR	MA
-2.64	-44.89	PALMEIRANDIA	MA
-6.43	-43.98	PARAIBANO	MA
-5.68	-43.09	PARNARAMA	MA
